A1_0.jpg,A1.png,backg1.png,100,0
A1_1.jpg,A1.png,backg2.png,100,0
A1_2.jpg,A1.png,backg3.png,100,0
A1_3.jpg,A1.png,noise_rgb.png,100,0
A1_4.jpg,A1.png,white.png,100,0
A1_5.jpg,A1.png,backg1.png,0.25,0
A1_6.jpg,A1.png,backg1.png,0.25,1
A1_7.jpg,A1.png,backg1.png,0.25,2
A1_8.jpg,A1.png,backg1.png,0.25,3
A1_9.jpg,A1.png,backg1.png,0.25,4
A1_10.jpg,A1.png,backg1.png,0.25,5
A1_11.jpg,A1.png,backg2.png,0.25,0
A1_12.jpg,A1.png,backg2.png,0.25,1
A1_13.jpg,A1.png,backg2.png,0.25,2
A1_14.jpg,A1.png,backg2.png,0.25,3
A1_15.jpg,A1.png,backg2.png,0.25,4
A1_16.jpg,A1.png,backg2.png,0.25,5
A1_17.jpg,A1.png,backg3.png,0.25,0
A1_18.jpg,A1.png,backg3.png,0.25,1
A1_19.jpg,A1.png,backg3.png,0.25,2
A1_20.jpg,A1.png,backg3.png,0.25,3
A1_21.jpg,A1.png,backg3.png,0.25,4
A1_22.jpg,A1.png,backg3.png,0.25,5
A1_23.jpg,A1.png,noise_rgb.png,0.25,0
A1_24.jpg,A1.png,noise_rgb.png,0.25,1
A1_25.jpg,A1.png,noise_rgb.png,0.25,2
A1_26.jpg,A1.png,noise_rgb.png,0.25,3
A1_27.jpg,A1.png,noise_rgb.png,0.25,4
A1_28.jpg,A1.png,noise_rgb.png,0.25,5
A1_29.jpg,A1.png,white.png,0.25,0
A1_30.jpg,A1.png,white.png,0.25,1
A1_31.jpg,A1.png,white.png,0.25,2
A1_32.jpg,A1.png,white.png,0.25,3
A1_33.jpg,A1.png,white.png,0.25,4
A1_34.jpg,A1.png,white.png,0.25,5
A1_35.jpg,A1.png,backg1.png,0.125,0
A1_36.jpg,A1.png,backg1.png,0.125,1
A1_37.jpg,A1.png,backg1.png,0.125,2
A1_38.jpg,A1.png,backg1.png,0.125,3
A1_39.jpg,A1.png,backg1.png,0.125,4
A1_40.jpg,A1.png,backg1.png,0.125,5
A1_41.jpg,A1.png,backg2.png,0.125,0
A1_42.jpg,A1.png,backg2.png,0.125,1
A1_43.jpg,A1.png,backg2.png,0.125,2
A1_44.jpg,A1.png,backg2.png,0.125,3
A1_45.jpg,A1.png,backg2.png,0.125,4
A1_46.jpg,A1.png,backg2.png,0.125,5
A1_47.jpg,A1.png,backg3.png,0.125,0
A1_48.jpg,A1.png,backg3.png,0.125,1
A1_49.jpg,A1.png,backg3.png,0.125,2
A1_50.jpg,A1.png,backg3.png,0.125,3
A1_51.jpg,A1.png,backg3.png,0.125,4
A1_52.jpg,A1.png,backg3.png,0.125,5
A1_53.jpg,A1.png,noise_rgb.png,0.125,0
A1_54.jpg,A1.png,noise_rgb.png,0.125,1
A1_55.jpg,A1.png,noise_rgb.png,0.125,2
A1_56.jpg,A1.png,noise_rgb.png,0.125,3
A1_57.jpg,A1.png,noise_rgb.png,0.125,4
A1_58.jpg,A1.png,noise_rgb.png,0.125,5
A1_59.jpg,A1.png,white.png,0.125,0
A1_60.jpg,A1.png,white.png,0.125,1
A1_61.jpg,A1.png,white.png,0.125,2
A1_62.jpg,A1.png,white.png,0.125,3
A1_63.jpg,A1.png,white.png,0.125,4
A1_64.jpg,A1.png,white.png,0.125,5
A1_65.jpg,A1.png,backg1.png,0.0725,0
A1_66.jpg,A1.png,backg1.png,0.0725,1
A1_67.jpg,A1.png,backg1.png,0.0725,2
A1_68.jpg,A1.png,backg1.png,0.0725,3
A1_69.jpg,A1.png,backg1.png,0.0725,4
A1_70.jpg,A1.png,backg1.png,0.0725,5
A1_71.jpg,A1.png,backg2.png,0.0725,0
A1_72.jpg,A1.png,backg2.png,0.0725,1
A1_73.jpg,A1.png,backg2.png,0.0725,2
A1_74.jpg,A1.png,backg2.png,0.0725,3
A1_75.jpg,A1.png,backg2.png,0.0725,4
A1_76.jpg,A1.png,backg2.png,0.0725,5
A1_77.jpg,A1.png,backg3.png,0.0725,0
A1_78.jpg,A1.png,backg3.png,0.0725,1
A1_79.jpg,A1.png,backg3.png,0.0725,2
A1_80.jpg,A1.png,backg3.png,0.0725,3
A1_81.jpg,A1.png,backg3.png,0.0725,4
A1_82.jpg,A1.png,backg3.png,0.0725,5
A1_83.jpg,A1.png,noise_rgb.png,0.0725,0
A1_84.jpg,A1.png,noise_rgb.png,0.0725,1
A1_85.jpg,A1.png,noise_rgb.png,0.0725,2
A1_86.jpg,A1.png,noise_rgb.png,0.0725,3
A1_87.jpg,A1.png,noise_rgb.png,0.0725,4
A1_88.jpg,A1.png,noise_rgb.png,0.0725,5
A1_89.jpg,A1.png,white.png,0.0725,0
A1_90.jpg,A1.png,white.png,0.0725,1
A1_91.jpg,A1.png,white.png,0.0725,2
A1_92.jpg,A1.png,white.png,0.0725,3
A1_93.jpg,A1.png,white.png,0.0725,4
A1_94.jpg,A1.png,white.png,0.0725,5
A10_95.jpg,A10.png,backg1.png,100,0
A10_96.jpg,A10.png,backg2.png,100,0
A10_97.jpg,A10.png,backg3.png,100,0
A10_98.jpg,A10.png,noise_rgb.png,100,0
A10_99.jpg,A10.png,white.png,100,0
A10_100.jpg,A10.png,backg1.png,0.25,0
A10_101.jpg,A10.png,backg1.png,0.25,1
A10_102.jpg,A10.png,backg1.png,0.25,2
A10_103.jpg,A10.png,backg1.png,0.25,3
A10_104.jpg,A10.png,backg1.png,0.25,4
A10_105.jpg,A10.png,backg1.png,0.25,5
A10_106.jpg,A10.png,backg2.png,0.25,0
A10_107.jpg,A10.png,backg2.png,0.25,1
A10_108.jpg,A10.png,backg2.png,0.25,2
A10_109.jpg,A10.png,backg2.png,0.25,3
A10_110.jpg,A10.png,backg2.png,0.25,4
A10_111.jpg,A10.png,backg2.png,0.25,5
A10_112.jpg,A10.png,backg3.png,0.25,0
A10_113.jpg,A10.png,backg3.png,0.25,1
A10_114.jpg,A10.png,backg3.png,0.25,2
A10_115.jpg,A10.png,backg3.png,0.25,3
A10_116.jpg,A10.png,backg3.png,0.25,4
A10_117.jpg,A10.png,backg3.png,0.25,5
A10_118.jpg,A10.png,noise_rgb.png,0.25,0
A10_119.jpg,A10.png,noise_rgb.png,0.25,1
A10_120.jpg,A10.png,noise_rgb.png,0.25,2
A10_121.jpg,A10.png,noise_rgb.png,0.25,3
A10_122.jpg,A10.png,noise_rgb.png,0.25,4
A10_123.jpg,A10.png,noise_rgb.png,0.25,5
A10_124.jpg,A10.png,white.png,0.25,0
A10_125.jpg,A10.png,white.png,0.25,1
A10_126.jpg,A10.png,white.png,0.25,2
A10_127.jpg,A10.png,white.png,0.25,3
A10_128.jpg,A10.png,white.png,0.25,4
A10_129.jpg,A10.png,white.png,0.25,5
A10_130.jpg,A10.png,backg1.png,0.125,0
A10_131.jpg,A10.png,backg1.png,0.125,1
A10_132.jpg,A10.png,backg1.png,0.125,2
A10_133.jpg,A10.png,backg1.png,0.125,3
A10_134.jpg,A10.png,backg1.png,0.125,4
A10_135.jpg,A10.png,backg1.png,0.125,5
A10_136.jpg,A10.png,backg2.png,0.125,0
A10_137.jpg,A10.png,backg2.png,0.125,1
A10_138.jpg,A10.png,backg2.png,0.125,2
A10_139.jpg,A10.png,backg2.png,0.125,3
A10_140.jpg,A10.png,backg2.png,0.125,4
A10_141.jpg,A10.png,backg2.png,0.125,5
A10_142.jpg,A10.png,backg3.png,0.125,0
A10_143.jpg,A10.png,backg3.png,0.125,1
A10_144.jpg,A10.png,backg3.png,0.125,2
A10_145.jpg,A10.png,backg3.png,0.125,3
A10_146.jpg,A10.png,backg3.png,0.125,4
A10_147.jpg,A10.png,backg3.png,0.125,5
A10_148.jpg,A10.png,noise_rgb.png,0.125,0
A10_149.jpg,A10.png,noise_rgb.png,0.125,1
A10_150.jpg,A10.png,noise_rgb.png,0.125,2
A10_151.jpg,A10.png,noise_rgb.png,0.125,3
A10_152.jpg,A10.png,noise_rgb.png,0.125,4
A10_153.jpg,A10.png,noise_rgb.png,0.125,5
A10_154.jpg,A10.png,white.png,0.125,0
A10_155.jpg,A10.png,white.png,0.125,1
A10_156.jpg,A10.png,white.png,0.125,2
A10_157.jpg,A10.png,white.png,0.125,3
A10_158.jpg,A10.png,white.png,0.125,4
A10_159.jpg,A10.png,white.png,0.125,5
A10_160.jpg,A10.png,backg1.png,0.0725,0
A10_161.jpg,A10.png,backg1.png,0.0725,1
A10_162.jpg,A10.png,backg1.png,0.0725,2
A10_163.jpg,A10.png,backg1.png,0.0725,3
A10_164.jpg,A10.png,backg1.png,0.0725,4
A10_165.jpg,A10.png,backg1.png,0.0725,5
A10_166.jpg,A10.png,backg2.png,0.0725,0
A10_167.jpg,A10.png,backg2.png,0.0725,1
A10_168.jpg,A10.png,backg2.png,0.0725,2
A10_169.jpg,A10.png,backg2.png,0.0725,3
A10_170.jpg,A10.png,backg2.png,0.0725,4
A10_171.jpg,A10.png,backg2.png,0.0725,5
A10_172.jpg,A10.png,backg3.png,0.0725,0
A10_173.jpg,A10.png,backg3.png,0.0725,1
A10_174.jpg,A10.png,backg3.png,0.0725,2
A10_175.jpg,A10.png,backg3.png,0.0725,3
A10_176.jpg,A10.png,backg3.png,0.0725,4
A10_177.jpg,A10.png,backg3.png,0.0725,5
A10_178.jpg,A10.png,noise_rgb.png,0.0725,0
A10_179.jpg,A10.png,noise_rgb.png,0.0725,1
A10_180.jpg,A10.png,noise_rgb.png,0.0725,2
A10_181.jpg,A10.png,noise_rgb.png,0.0725,3
A10_182.jpg,A10.png,noise_rgb.png,0.0725,4
A10_183.jpg,A10.png,noise_rgb.png,0.0725,5
A10_184.jpg,A10.png,white.png,0.0725,0
A10_185.jpg,A10.png,white.png,0.0725,1
A10_186.jpg,A10.png,white.png,0.0725,2
A10_187.jpg,A10.png,white.png,0.0725,3
A10_188.jpg,A10.png,white.png,0.0725,4
A10_189.jpg,A10.png,white.png,0.0725,5
A11_190.jpg,A11.png,backg1.png,100,0
A11_191.jpg,A11.png,backg2.png,100,0
A11_192.jpg,A11.png,backg3.png,100,0
A11_193.jpg,A11.png,noise_rgb.png,100,0
A11_194.jpg,A11.png,white.png,100,0
A11_195.jpg,A11.png,backg1.png,0.25,0
A11_196.jpg,A11.png,backg1.png,0.25,1
A11_197.jpg,A11.png,backg1.png,0.25,2
A11_198.jpg,A11.png,backg1.png,0.25,3
A11_199.jpg,A11.png,backg1.png,0.25,4
A11_200.jpg,A11.png,backg1.png,0.25,5
A11_201.jpg,A11.png,backg2.png,0.25,0
A11_202.jpg,A11.png,backg2.png,0.25,1
A11_203.jpg,A11.png,backg2.png,0.25,2
A11_204.jpg,A11.png,backg2.png,0.25,3
A11_205.jpg,A11.png,backg2.png,0.25,4
A11_206.jpg,A11.png,backg2.png,0.25,5
A11_207.jpg,A11.png,backg3.png,0.25,0
A11_208.jpg,A11.png,backg3.png,0.25,1
A11_209.jpg,A11.png,backg3.png,0.25,2
A11_210.jpg,A11.png,backg3.png,0.25,3
A11_211.jpg,A11.png,backg3.png,0.25,4
A11_212.jpg,A11.png,backg3.png,0.25,5
A11_213.jpg,A11.png,noise_rgb.png,0.25,0
A11_214.jpg,A11.png,noise_rgb.png,0.25,1
A11_215.jpg,A11.png,noise_rgb.png,0.25,2
A11_216.jpg,A11.png,noise_rgb.png,0.25,3
A11_217.jpg,A11.png,noise_rgb.png,0.25,4
A11_218.jpg,A11.png,noise_rgb.png,0.25,5
A11_219.jpg,A11.png,white.png,0.25,0
A11_220.jpg,A11.png,white.png,0.25,1
A11_221.jpg,A11.png,white.png,0.25,2
A11_222.jpg,A11.png,white.png,0.25,3
A11_223.jpg,A11.png,white.png,0.25,4
A11_224.jpg,A11.png,white.png,0.25,5
A11_225.jpg,A11.png,backg1.png,0.125,0
A11_226.jpg,A11.png,backg1.png,0.125,1
A11_227.jpg,A11.png,backg1.png,0.125,2
A11_228.jpg,A11.png,backg1.png,0.125,3
A11_229.jpg,A11.png,backg1.png,0.125,4
A11_230.jpg,A11.png,backg1.png,0.125,5
A11_231.jpg,A11.png,backg2.png,0.125,0
A11_232.jpg,A11.png,backg2.png,0.125,1
A11_233.jpg,A11.png,backg2.png,0.125,2
A11_234.jpg,A11.png,backg2.png,0.125,3
A11_235.jpg,A11.png,backg2.png,0.125,4
